statistic,hashtag,strftime_template,n,tau,start_time,end_time,index,article_count,alexa_mean,alexa_max,alexa_sum
indegree,ericgarner,%m-%d-%Y %H,993,1.0,2014-07-21 12:00:00 UTC,2014-07-21 12:00:00 UTC,65,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,996,0.999484695455014,2014-07-21 13:00:00 UTC,2014-07-21 13:00:00 UTC,66,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,999,1.0,2014-07-21 14:00:00 UTC,2014-07-21 14:00:00 UTC,67,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1000,1.0,2014-07-21 15:00:00 UTC,2014-07-21 15:00:00 UTC,68,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1006,0.996844762305427,2014-07-21 16:00:00 UTC,2014-07-21 16:00:00 UTC,69,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1016,0.9875296300113366,2014-07-21 17:00:00 UTC,2014-07-21 17:00:00 UTC,70,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1048,0.982876329043089,2014-07-21 18:00:00 UTC,2014-07-21 18:00:00 UTC,71,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1061,0.9619705245800267,2014-07-21 19:00:00 UTC,2014-07-21 19:00:00 UTC,72,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1070,0.9858585858585859,2014-07-21 20:00:00 UTC,2014-07-21 20:00:00 UTC,73,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1084,0.9900030918272699,2014-07-21 21:00:00 UTC,2014-07-21 21:00:00 UTC,74,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1092,0.9933010409151809,2014-07-21 22:00:00 UTC,2014-07-21 22:00:00 UTC,75,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1099,0.983030303030303,2014-07-21 23:00:00 UTC,2014-07-21 23:00:00 UTC,76,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1103,0.9924765536432031,2014-07-22 00:00:00 UTC,2014-07-22 00:00:00 UTC,77,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1113,0.9972020145495244,2014-07-22 01:00:00 UTC,2014-07-22 01:00:00 UTC,78,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1119,0.9802020202020202,2014-07-22 02:00:00 UTC,2014-07-22 02:00:00 UTC,79,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1124,0.999072451819025,2014-07-22 03:00:00 UTC,2014-07-22 03:00:00 UTC,80,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1135,0.9941255281871586,2014-07-22 04:00:00 UTC,2014-07-22 04:00:00 UTC,81,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1138,1.0,2014-07-22 05:00:00 UTC,2014-07-22 05:00:00 UTC,82,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1142,1.0,2014-07-22 06:00:00 UTC,2014-07-22 06:00:00 UTC,83,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1149,0.9997896508203618,2014-07-22 07:00:00 UTC,2014-07-22 07:00:00 UTC,84,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1153,0.9943434343434343,2014-07-22 08:00:00 UTC,2014-07-22 08:00:00 UTC,85,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1154,1.0,2014-07-22 09:00:00 UTC,2014-07-22 09:00:00 UTC,86,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1156,0.9943434343434343,2014-07-22 10:00:00 UTC,2014-07-22 10:00:00 UTC,87,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1159,0.9955555555555555,2014-07-22 11:00:00 UTC,2014-07-22 11:00:00 UTC,88,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1159,1.0,2014-07-22 12:00:00 UTC,2014-07-22 12:00:00 UTC,89,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1161,1.0,2014-07-22 13:00:00 UTC,2014-07-22 13:00:00 UTC,90,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1166,0.9991919191919192,2014-07-22 14:00:00 UTC,2014-07-22 14:00:00 UTC,91,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1169,0.9941255281871586,2014-07-22 15:00:00 UTC,2014-07-22 15:00:00 UTC,92,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1173,0.9931313131313131,2014-07-22 16:00:00 UTC,2014-07-22 16:00:00 UTC,93,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1176,0.9983838383838384,2014-07-22 17:00:00 UTC,2014-07-22 17:00:00 UTC,94,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1180,0.997979797979798,2014-07-22 18:00:00 UTC,2014-07-22 18:00:00 UTC,95,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1184,0.98989898989899,2014-07-22 19:00:00 UTC,2014-07-22 19:00:00 UTC,96,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1190,0.9983838383838384,2014-07-22 20:00:00 UTC,2014-07-22 20:00:00 UTC,97,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1195,0.9882828282828283,2014-07-22 21:00:00 UTC,2014-07-22 21:00:00 UTC,98,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1202,0.9970112336390807,2014-07-22 22:00:00 UTC,2014-07-22 22:00:00 UTC,99,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1208,0.9983838383838384,2014-07-22 23:00:00 UTC,2014-07-22 23:00:00 UTC,100,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1218,0.9858806554673812,2014-07-23 00:00:00 UTC,2014-07-23 00:00:00 UTC,101,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1228,0.9997896508203618,2014-07-23 01:00:00 UTC,2014-07-23 01:00:00 UTC,102,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1235,0.9970112336390807,2014-07-23 02:00:00 UTC,2014-07-23 02:00:00 UTC,103,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1252,0.9913756836348339,2014-07-23 03:00:00 UTC,2014-07-23 03:00:00 UTC,104,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1256,0.9937132845511697,2014-07-23 04:00:00 UTC,2014-07-23 04:00:00 UTC,105,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1262,0.9886868686868687,2014-07-23 05:00:00 UTC,2014-07-23 05:00:00 UTC,106,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1265,0.9965989900030918,2014-07-23 06:00:00 UTC,2014-07-23 06:00:00 UTC,107,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1276,0.9894949494949495,2014-07-23 07:00:00 UTC,2014-07-23 07:00:00 UTC,108,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1280,0.9998969390910027,2014-07-23 08:00:00 UTC,2014-07-23 08:00:00 UTC,109,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1285,0.9834343434343434,2014-07-23 09:00:00 UTC,2014-07-23 09:00:00 UTC,110,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1288,0.9983838383838384,2014-07-23 10:00:00 UTC,2014-07-23 10:00:00 UTC,111,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1295,0.9943205721497687,2014-07-23 11:00:00 UTC,2014-07-23 11:00:00 UTC,112,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1296,0.9955555555555555,2014-07-23 13:00:00 UTC,2014-07-23 13:00:00 UTC,113,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1299,0.9915151515151515,2014-07-23 14:00:00 UTC,2014-07-23 14:00:00 UTC,114,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1302,1.0,2014-07-23 15:00:00 UTC,2014-07-23 15:00:00 UTC,115,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1305,0.9983838383838384,2014-07-23 16:00:00 UTC,2014-07-23 16:00:00 UTC,116,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1309,0.9959595959595959,2014-07-23 17:00:00 UTC,2014-07-23 17:00:00 UTC,117,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1313,0.9998969390910027,2014-07-23 18:00:00 UTC,2014-07-23 18:00:00 UTC,118,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1317,0.9880100967606227,2014-07-23 19:00:00 UTC,2014-07-23 19:00:00 UTC,119,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1333,0.9894949494949495,2014-07-23 20:00:00 UTC,2014-07-23 20:00:00 UTC,120,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1345,0.9955826672275978,2014-07-23 21:00:00 UTC,2014-07-23 21:00:00 UTC,121,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1349,0.9882828282828283,2014-07-23 22:00:00 UTC,2014-07-23 22:00:00 UTC,122,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1364,0.9904153354632588,2014-07-23 23:00:00 UTC,2014-07-23 23:00:00 UTC,123,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1376,0.9935353535353535,2014-07-24 00:00:00 UTC,2014-07-24 00:00:00 UTC,124,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1381,0.999072451819025,2014-07-24 01:00:00 UTC,2014-07-24 01:00:00 UTC,125,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1389,0.9987878787878788,2014-07-24 02:00:00 UTC,2014-07-24 02:00:00 UTC,126,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1395,0.9935353535353535,2014-07-24 03:00:00 UTC,2014-07-24 03:00:00 UTC,127,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1411,0.9972654606647035,2014-07-24 04:00:00 UTC,2014-07-24 04:00:00 UTC,128,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1418,1.0,2014-07-24 05:00:00 UTC,2014-07-24 05:00:00 UTC,129,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1427,0.9955555555555555,2014-07-24 06:00:00 UTC,2014-07-24 06:00:00 UTC,130,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1442,0.9903030303030304,2014-07-24 07:00:00 UTC,2014-07-24 07:00:00 UTC,131,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1446,0.9927272727272727,2014-07-24 08:00:00 UTC,2014-07-24 08:00:00 UTC,132,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1451,0.9987878787878788,2014-07-24 09:00:00 UTC,2014-07-24 09:00:00 UTC,133,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1455,0.9987878787878788,2014-07-24 10:00:00 UTC,2014-07-24 10:00:00 UTC,134,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1457,0.9862626262626263,2014-07-24 11:00:00 UTC,2014-07-24 11:00:00 UTC,135,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1458,1.0,2014-07-24 12:00:00 UTC,2014-07-24 12:00:00 UTC,136,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1460,1.0,2014-07-24 13:00:00 UTC,2014-07-24 13:00:00 UTC,137,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1461,1.0,2014-07-24 14:00:00 UTC,2014-07-24 14:00:00 UTC,138,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1462,1.0,2014-07-24 15:00:00 UTC,2014-07-24 15:00:00 UTC,139,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1468,0.9846445098864114,2014-07-24 16:00:00 UTC,2014-07-24 16:00:00 UTC,140,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1473,0.9986602081830361,2014-07-24 17:00:00 UTC,2014-07-24 17:00:00 UTC,141,7,0.7352941176470588,0.9988901220865705,5.147058823529411
indegree,ericgarner,%m-%d-%Y %H,1478,0.9915151515151515,2014-07-24 18:00:00 UTC,2014-07-24 18:00:00 UTC,142,7,0.7352941176470588,0.9988901220865705,5.147058823529411
